names	scores	logfoldchanges	pvals	pvals_adj
RP11-81A22.5	-0.29309663	-24.187742	0.7694482958680053	0.9968986826069762
EML5	-0.29309663	-24.248583	0.7694482958680053	0.9968986826069762
LOXL3	-0.29309663	-24.39736	0.7694482958680053	0.9968986826069762
FBXL18	-0.29309663	-24.065912	0.7694482958680053	0.9968986826069762
PBLD	-0.29309663	-24.279268	0.7694482958680053	0.9968986826069762
PHYHIP	-0.29309663	-24.30319	0.7694482958680053	0.9968986826069762
IGSF9B	-0.29309663	-24.175652	0.7694482958680053	0.9968986826069762
EDA	-0.29309663	-24.202055	0.7694482958680053	0.9968986826069762
CLCN6	-0.29318562	-2.222395	0.7693802660493814	0.9968986826069762
KIAA0368	-0.29327464	-0.62543076	0.7693122380059907	0.9968986826069762
RNLS	-0.2940757	-1.564242	0.7687000655822325	0.9968986826069762
SLC16A8	-0.2942982	-2.8769395	0.768530043261171	0.9968986826069762
C5orf34	-0.2942982	-3.0967753	0.768530043261171	0.9968986826069762
EFHC1	-0.29443172	-0.16207714	0.7684280352122048	0.9968986826069762
IKZF4	-0.29549977	-0.714947	0.7676121153121082	0.9968986826069762
ZNF528	-0.2956333	-1.5746422	0.7675101434109468	0.9968986826069762
SMN1	-0.2956778	-0.73397493	0.7674761536715266	0.9968986826069762
LL22NC03-2H8.5	-0.29638985	-24.322636	0.7669323787089104	0.9968986826069762
SEC31B	-0.29638985	-24.263212	0.7669323787089104	0.9968986826069762
POLA1	-0.29638985	-24.101725	0.7669323787089104	0.9968986826069762
KIF26A	-0.29638985	-24.021666	0.7669323787089104	0.9968986826069762
ST7-AS1	-0.29638985	-24.370779	0.7669323787089104	0.9968986826069762
FXYD7	-0.29638985	-24.122444	0.7669323787089104	0.9968986826069762
AP001605.4	-0.29638985	-24.591524	0.7669323787089104	0.9968986826069762
KRT28	-0.29638985	-24.063951	0.7669323787089104	0.9968986826069762
AC018755.17	-0.29638985	-24.170933	0.7669323787089104	0.9968986826069762
RP11-181C3.1	-0.29638985	-24.147112	0.7669323787089104	0.9968986826069762
KCTD21-AS1	-0.29638985	-24.11266	0.7669323787089104	0.9968986826069762
AC010524.2	-0.29638985	-24.124096	0.7669323787089104	0.9968986826069762
RP11-490M8.1	-0.29638985	-24.188028	0.7669323787089104	0.9968986826069762
RP1-102H19.8	-0.29638985	-24.36408	0.7669323787089104	0.9968986826069762
CTD-2325M2.1	-0.29638985	-24.183346	0.7669323787089104	0.9968986826069762
CYB561D1	-0.29638985	-24.083479	0.7669323787089104	0.9968986826069762
IL1R2	-0.29638985	-24.568594	0.7669323787089104	0.9968986826069762
NRTN	-0.29638985	-23.960398	0.7669323787089104	0.9968986826069762
CALCB	-0.29638985	-24.299845	0.7669323787089104	0.9968986826069762
DLG5-AS1	-0.29638985	-24.060328	0.7669323787089104	0.9968986826069762
AC074212.5	-0.29638985	-24.163069	0.7669323787089104	0.9968986826069762
FHOD3	-0.29638985	-24.00862	0.7669323787089104	0.9968986826069762
PITPNA-AS1	-0.29656786	-0.9475253	0.7667964528878356	0.9968986826069762
CCDC15	-0.29674587	-0.7638397	0.7666605342424506	0.9968986826069762
ZBTB49	-0.2970129	-2.3807516	0.7664566697373841	0.9968986826069762
KCNG2	-0.2974579	-2.3638144	0.76611693149636	0.9968986826069762
CCDC160	-0.29763594	-2.8918698	0.7659810487883313	0.9968986826069762
ATRNL1	-0.29790294	-1.1982834	0.7657772382261041	0.9968986826069762
ZNF331	-0.298882	-0.55723083	0.7650300716307682	0.9968986826069762
SNHG10	-0.2989265	-1.1428572	0.7649961147020591	0.9968986826069762
SLC44A2	-0.29906002	-0.26921344	0.7648942466265574	0.9968986826069762
IDE	-0.29923803	-1.633563	0.7647584288529677	0.9968986826069762
DHCR24	-0.29928255	-0.12017359	0.7647244755398142	0.9968986826069762
RP11-977G19.11	-0.29968306	-24.149157	0.7644189160786766	0.9968986826069762
HSPA6	-0.29968306	-24.659916	0.7644189160786766	0.9968986826069762
RP3-395M20.12	-0.29968306	-24.192068	0.7644189160786766	0.9968986826069762
RP2	-0.29968306	-24.332298	0.7644189160786766	0.9968986826069762
ZNF492	-0.29968306	-23.973108	0.7644189160786766	0.9968986826069762
TMEM221	-0.29968306	-24.340946	0.7644189160786766	0.9968986826069762
RNF207	-0.29968306	-24.188253	0.7644189160786766	0.9968986826069762
SLC12A5	-0.29968306	-24.062986	0.7644189160786766	0.9968986826069762
ZNF324B	-0.29968306	-24.338785	0.7644189160786766	0.9968986826069762
C18orf56	-0.29968306	-24.152275	0.7644189160786766	0.9968986826069762
ZNF726	-0.29968306	-23.974216	0.7644189160786766	0.9968986826069762
FGFBP3	-0.29968306	-24.385582	0.7644189160786766	0.9968986826069762
TBX3	-0.29968306	-0.40539813	0.7644189160786766	0.9968986826069762
ZNF468	-0.29968306	-24.127687	0.7644189160786766	0.9968986826069762
AP003733.1	-0.29968306	-24.282234	0.7644189160786766	0.9968986826069762
CTD-3195I5.1	-0.29968306	-24.088934	0.7644189160786766	0.9968986826069762
TRIM9	-0.29968306	-24.292728	0.7644189160786766	0.9968986826069762
NECAB2	-0.3000836	-0.83734876	0.7641133932919772	0.9968986826069762
UHRF1BP1	-0.30043963	-2.4032345	0.7638418483060548	0.9968986826069762
XKR9	-0.30061764	-2.6648746	0.7637060867025969	0.9968986826069762
SLC2A1	-0.30092916	-1.7027256	0.7634685213800336	0.9968986826069762
RGAG4	-0.30097365	-3.1547735	0.7634345852942549	0.9968986826069762
PSMC1	-0.30106267	-0.017203297	0.7633667144863918	0.9968986826069762
PRR23A	-0.3016412	-1.1414257	0.7629255985871362	0.9968986826069762
DCAF5	-0.3016857	-0.14408551	0.7628916697814024	0.9968986826069762
PHLPP1	-0.30253127	-1.953232	0.7622471090912835	0.9968986826069762
FOXE3	-0.30297628	-24.071415	0.7619079328151585	0.9968986826069762
ADAMTS10	-0.30297628	-24.360903	0.7619079328151585	0.9968986826069762
RP11-262H14.4	-0.30297628	-24.375357	0.7619079328151585	0.9968986826069762
XAGE3	-0.30297628	-24.200245	0.7619079328151585	0.9968986826069762
CNTNAP3B	-0.30297628	-24.089455	0.7619079328151585	0.9968986826069762
XXbac-BPG299F13.17	-0.30297628	-24.377382	0.7619079328151585	0.9968986826069762
RAD51B	-0.30297628	-24.228943	0.7619079328151585	0.9968986826069762
CYP1A1	-0.30297628	-24.844332	0.7619079328151585	0.9968986826069762
LONRF2	-0.30297628	-24.296192	0.7619079328151585	0.9968986826069762
CDH4	-0.30297628	-24.138443	0.7619079328151585	0.9968986826069762
MBOAT1	-0.30297628	-24.241652	0.7619079328151585	0.9968986826069762
MCOLN3	-0.30297628	-24.131866	0.7619079328151585	0.9968986826069762
DMTN	-0.30297628	-2.1540773	0.7619079328151585	0.9968986826069762
RP11-617D20.1	-0.30297628	-24.2377	0.7619079328151585	0.9968986826069762
PDZD4	-0.30297628	-24.050001	0.7619079328151585	0.9968986826069762
CSF2RA	-0.30297628	-24.765816	0.7619079328151585	0.9968986826069762
SLC8A1	-0.30297628	-24.459522	0.7619079328151585	0.9968986826069762
FERMT3	-0.30297628	-24.627462	0.7619079328151585	0.9968986826069762
PICALM	-0.3032433	-0.45239916	0.7617044489956111	0.9968986826069762
MGAT4A	-0.30342132	-0.41196734	0.7615688022682661	0.9968986826069762
LYZ	-0.30342132	-2.3118806	0.7615688022682661	0.9968986826069762
POMT1	-0.30404437	-0.15728661	0.7610940964438493	0.9968986826069762
ITGBL1	-0.30431136	-3.0491972	0.7608906786061164	0.9968986826069762
AARD	-0.30444488	-1.149182	0.7607889758845647	0.9968986826069762
C2orf43	-0.3046229	-1.7640513	0.76065337868637	0.9968986826069762
ZNF407	-0.3046674	-1.1896763	0.7606194805355383	0.9968986826069762
FBXO36	-0.30546844	-1.3647238	0.7600093924726413	0.9968986826069762
ARHGEF5	-0.3062695	-24.264853	0.7593994536779578	0.9968986826069762
LINC00961	-0.3062695	-24.271673	0.7593994536779578	0.9968986826069762
GPR157	-0.3062695	-24.077953	0.7593994536779578	0.9968986826069762
ZNF616	-0.3062695	-24.367758	0.7593994536779578	0.9968986826069762
RP11-110I1.12	-0.3062695	-24.243946	0.7593994536779578	0.9968986826069762
AC005324.6	-0.3062695	-24.5918	0.7593994536779578	0.9968986826069762
BMP2	-0.3062695	-24.444372	0.7593994536779578	0.9968986826069762
ZNF45	-0.3062695	-24.314789	0.7593994536779578	0.9968986826069762
RAB40A	-0.3062695	-24.451614	0.7593994536779578	0.9968986826069762
CORIN	-0.3062695	-24.122923	0.7593994536779578	0.9968986826069762
RP11-448A19.1	-0.3062695	-24.15751	0.7593994536779578	0.9968986826069762
ZNF175	-0.3062695	-24.268227	0.7593994536779578	0.9968986826069762
AK7	-0.3062695	-24.267014	0.7593994536779578	0.9968986826069762
ZNF215	-0.3062695	-24.102947	0.7593994536779578	0.9968986826069762
ADCY9	-0.3062695	-24.290497	0.7593994536779578	0.9968986826069762
CTD-2568A17.5	-0.3062695	-24.15	0.7593994536779578	0.9968986826069762
NUP62CL	-0.3062695	-24.183643	0.7593994536779578	0.9968986826069762
RP5-1068E13.7	-0.3062695	-24.284052	0.7593994536779578	0.9968986826069762
TRMT2B	-0.3062695	-24.222404	0.7593994536779578	0.9968986826069762
CLEC4A	-0.3062695	-24.73225	0.7593994536779578	0.9968986826069762
RP11-314N14.1	-0.3062695	-24.077864	0.7593994536779578	0.9968986826069762
ARHGAP15	-0.30635852	-1.494332	0.7593316919302715	0.9968986826069762
GMEB2	-0.30649203	-0.6762348	0.7592300527733017	0.9968986826069762
CARM1	-0.30707055	-1.196011	0.7587896645062606	0.9968986826069762
OSBPL11	-0.30711508	-2.3525403	0.7587557917242721	0.9968986826069762
LYNX1	-0.30720407	-0.5967199	0.7586880475492188	0.9968986826069762
SEMA4F	-0.3075156	-1.8155053	0.7584509575266092	0.9968986826069762
DCBLD1	-0.3076046	-0.700078	0.7583832216907471	0.9968986826069762
GSTA1	-0.30845016	-0.79302555	0.7577398238113782	0.9968986826069762
RP11-79P5.9	-0.30956274	-24.181177	0.7568935033476959	0.9968986826069762
CCDC120	-0.30956274	-24.174015	0.7568935033476959	0.9968986826069762
CTD-3138B18.5	-0.30956274	-24.291388	0.7568935033476959	0.9968986826069762
DEPDC4	-0.30956274	-24.005793	0.7568935033476959	0.9968986826069762
CTC-459F4.3	-0.30956274	-24.290115	0.7568935033476959	0.9968986826069762
GPAM	-0.30956274	-24.308264	0.7568935033476959	0.9968986826069762
HR	-0.30956274	-24.454315	0.7568935033476959	0.9968986826069762
KCND2	-0.30956274	-24.197567	0.7568935033476959	0.9968986826069762
SLC29A4	-0.30956274	-24.109524	0.7568935033476959	0.9968986826069762
RERGL	-0.30956274	-25.258205	0.7568935033476959	0.9968986826069762
DFFB	-0.30956274	-24.346512	0.7568935033476959	0.9968986826069762
OTUD7A	-0.30956274	-24.109901	0.7568935033476959	0.9968986826069762
STK4-AS1	-0.30956274	-24.149506	0.7568935033476959	0.9968986826069762
ITGB1BP2	-0.30956274	-24.381947	0.7568935033476959	0.9968986826069762
CD52	-0.30956274	-24.585472	0.7568935033476959	0.9968986826069762
ZNF764	-0.30956274	-24.253096	0.7568935033476959	0.9968986826069762
NLRP7	-0.30956274	-24.12306	0.7568935033476959	0.9968986826069762
CDH7	-0.30956274	-24.007425	0.7568935033476959	0.9968986826069762
CPN1	-0.30956274	-24.14179	0.7568935033476959	0.9968986826069762
COL4A3	-0.30956274	-24.34918	0.7568935033476959	0.9968986826069762
TCEANC	-0.30956274	-24.36655	0.7568935033476959	0.9968986826069762
ZNF425	-0.30956274	-24.302227	0.7568935033476959	0.9968986826069762
FOXA3	-0.30956274	-24.100441	0.7568935033476959	0.9968986826069762
TMEM117	-0.30974075	-2.1655352	0.7567581190938233	0.9968986826069762
EMB	-0.31005228	-1.0057446	0.756521214613451	0.9968986826069762
CTD-2015H6.3	-0.3106308	-0.8662118	0.7560813098702518	0.9968986826069762
YTHDF3-AS1	-0.31089783	-3.0108516	0.7558783035653086	0.9968986826069762
CAMTA2	-0.31125385	-1.1386111	0.7556076547084161	0.9968986826069762
GYG1	-0.31147635	-0.13671944	0.7554385144001697	0.9968986826069762
TUBB4B	-0.31160986	-0.15088357	0.7553370358414864	0.9968986826069762
AMN1	-0.31169888	-0.3408654	0.7552693858143158	0.9968986826069762
GPR82	-0.31285596	-24.390516	0.7543901064252901	0.9968986826069762
AC079210.1	-0.31285596	-24.397285	0.7543901064252901	0.9968986826069762
CHRNA3	-0.31285596	-24.02166	0.7543901064252901	0.9968986826069762
RP11-35G9.3	-0.31285596	-24.24262	0.7543901064252901	0.9968986826069762
RHBDL3	-0.31285596	-23.992638	0.7543901064252901	0.9968986826069762
EPS8L1	-0.31285596	-24.256044	0.7543901064252901	0.9968986826069762
ZNF440	-0.31285596	-24.360344	0.7543901064252901	0.9968986826069762
GUCY1A3	-0.31285596	-24.644331	0.7543901064252901	0.9968986826069762
MRPL53	-0.31285596	-24.367477	0.7543901064252901	0.9968986826069762
RAB24	-0.31285596	-24.170776	0.7543901064252901	0.9968986826069762
RP11-354K4.2	-0.31285596	-24.529799	0.7543901064252901	0.9968986826069762
S1PR1	-0.31285596	-24.38102	0.7543901064252901	0.9968986826069762
SLC22A5	-0.31285596	-24.268726	0.7543901064252901	0.9968986826069762
MTBP	-0.31285596	-24.302301	0.7543901064252901	0.9968986826069762
LIMD1	-0.31285596	-24.379587	0.7543901064252901	0.9968986826069762
UBAP1L	-0.31285596	-24.152596	0.7543901064252901	0.9968986826069762
PAN2	-0.31303397	-0.6298348	0.754254860892728	0.9968986826069762
ZNF568	-0.31312296	-1.4003868	0.7541872409522735	0.9968986826069762
C10orf2	-0.3137905	-2.5165734	0.753680151501578	0.9968986826069762
AD000090.2	-0.31410202	-1.1236837	0.7534435460924336	0.9968986826069762
AC159540.1	-0.31454706	-1.6382862	0.7531055785293284	0.9968986826069762
GSR	-0.31579316	-1.2813637	0.7521595212148013	0.9968986826069762
CAPN5	-0.31592664	-0.9690082	0.7520581799836752	0.9968986826069762
UBL7	-0.31601566	-0.0038791345	0.7519906215374822	0.9968986826069762
CYSLTR1	-0.31614918	-24.49994	0.7518892874312343	0.9968986826069762
CTD-2105E13.13	-0.31614918	-24.481684	0.7518892874312343	0.9968986826069762
CASC10	-0.31614918	-24.405895	0.7518892874312343	0.9968986826069762
ZFP69B	-0.31614918	-24.113142	0.7518892874312343	0.9968986826069762
1-Mar	-0.31614918	-24.423811	0.7518892874312343	0.9968986826069762
POPDC2	-0.31614918	-24.465391	0.7518892874312343	0.9968986826069762
IGSF6	-0.31614918	-24.928207	0.7518892874312343	0.9968986826069762
RBL1	-0.31614918	-24.331833	0.7518892874312343	0.9968986826069762
ABHD15	-0.31614918	-24.430132	0.7518892874312343	0.9968986826069762
PDE6B	-0.31614918	-24.398457	0.7518892874312343	0.9968986826069762
CHAC2	-0.31614918	-24.37516	0.7518892874312343	0.9968986826069762
SNAP91	-0.31614918	-24.20345	0.7518892874312343	0.9968986826069762
HIST1H2AH	-0.31614918	-24.89428	0.7518892874312343	0.9968986826069762
HSD3B2	-0.31614918	-24.45304	0.7518892874312343	0.9968986826069762
CLEC2L	-0.31614918	-24.154194	0.7518892874312343	0.9968986826069762
CNFN	-0.31641617	-2.211245	0.751686632051648	0.9968986826069762
LEFTY2	-0.31641617	-1.2083839	0.751686632051648	0.9968986826069762
FNTB	-0.3165052	-0.73480254	0.7516190840625622	0.9968986826069762
CACNB4	-0.31695023	-0.57149404	0.7512813726696224	0.9968986826069762
ARNTL	-0.31766227	-2.98874	0.7507411335396829	0.9968986826069762
AMHR2	-0.31766227	-3.1711967	0.7507411335396829	0.9968986826069762
NAGA	-0.31917536	-0.708265	0.7495935313815573	0.9968986826069762
BCORL1	-0.31926438	-0.98751616	0.7495260426047432	0.9968986826069762
SNAP29	-0.3193979	-0.25064394	0.7494248130354779	0.9968986826069762
IFI30	-0.3194424	-24.787613	0.7493910708048843	0.9968986826069762
PAG1	-0.3194424	-24.465187	0.7493910708048843	0.9968986826069762
SLC18A2	-0.3194424	-24.350498	0.7493910708048843	0.9968986826069762
DHX37	-0.3194424	-24.330475	0.7493910708048843	0.9968986826069762
ADSS	-0.3194424	-0.18011977	0.7493910708048843	0.9968986826069762
AL592183.1	-0.3194424	-24.440557	0.7493910708048843	0.9968986826069762
RP11-137H2.6	-0.3194424	-24.569218	0.7493910708048843	0.9968986826069762
NYAP1	-0.3194424	-24.33641	0.7493910708048843	0.9968986826069762
P2RY11	-0.3194424	-24.247402	0.7493910708048843	0.9968986826069762
ARSB	-0.3194424	-24.25629	0.7493910708048843	0.9968986826069762
TMCC1-AS1	-0.3194424	-24.378454	0.7493910708048843	0.9968986826069762
PARD6B	-0.3194424	-24.175926	0.7493910708048843	0.9968986826069762
C1RL-AS1	-0.3194424	-24.53358	0.7493910708048843	0.9968986826069762
PCDH17	-0.31988743	-1.7151967	0.7490536748912934	0.9968986826069762
RFX7	-0.32024345	-1.0614624	0.7487837927377535	0.9968986826069762
TARBP2	-0.32051045	-0.5561636	0.74858140131286	0.9968986826069762
SPRED1	-0.32077748	-1.370256	0.7483790272082929	0.9968986826069762
ZRANB3	-0.3210445	-1.1876687	0.7481766704369978	0.9968986826069762
RP11-844P9.2	-0.3214895	-1.261942	0.7478394477050373	0.9968986826069762
PLEKHM2	-0.32193455	-0.53743523	0.747502273216897	0.9968986826069762
SERPINB9	-0.32202357	-1.7710608	0.7474348441137961	0.9968986826069762
ZNF611	-0.32229057	-2.0480459	0.7472325684021663	0.9968986826069762
BMP2K	-0.32246858	-0.5749247	0.7470977275972612	0.9968986826069762
ATG2B	-0.32264662	-1.3779098	0.7469628945324347	0.9968986826069762
CASP10	-0.3227356	-24.551289	0.7468954809037472	0.9968986826069762
CLDN1	-0.3227356	-24.736929	0.7468954809037472	0.9968986826069762
MAN2B1	-0.3227356	-24.41756	0.7468954809037472	0.9968986826069762
ZNF823	-0.3227356	-24.389263	0.7468954809037472	0.9968986826069762
HIST1H3C	-0.3227356	-25.147295	0.7468954809037472	0.9968986826069762
H1FX-AS1	-0.3227356	-24.320293	0.7468954809037472	0.9968986826069762
PLCB2	-0.3227356	-24.375084	0.7468954809037472	0.9968986826069762
TMIE	-0.3227356	-24.150173	0.7468954809037472	0.9968986826069762
ALPK1	-0.3227356	-24.407476	0.7468954809037472	0.9968986826069762
RPPH1	-0.3227356	-24.382954	0.7468954809037472	0.9968986826069762
CAMKK1	-0.3227356	-24.349812	0.7468954809037472	0.9968986826069762
RTTN	-0.3227356	-24.256962	0.7468954809037472	0.9968986826069762
TTC7B	-0.3227356	-24.352942	0.7468954809037472	0.9968986826069762
HOXC10	-0.3227356	-24.134718	0.7468954809037472	0.9968986826069762
PRR11	-0.3227356	-24.205013	0.7468954809037472	0.9968986826069762
PIK3R2	-0.3227356	-24.213036	0.7468954809037472	0.9968986826069762
RP1-79C4.4	-0.32313615	-1.5918734	0.7465921435451928	0.9968986826069762
ADAMTS2	-0.32367018	-1.5648673	0.7461877548074546	0.9968986826069762
TSPYL4	-0.32371467	-2.3909004	0.7461540588994511	0.9968986826069762
ANKRD62	-0.3240707	-2.674114	0.7458845091158762	0.9968986826069762
DNASE1L1	-0.3242042	-1.1820585	0.7457834359628523	0.9968986826069762
HID1	-0.32438222	-1.285196	0.7456486785643	0.9968986826069762
RP11-267N12.3	-0.3254503	-2.0850117	0.7448402977117345	0.9968986826069762
SLC6A8	-0.3256728	-1.0196949	0.744671920369079	0.9968986826069762
TIGD2	-0.32602882	-24.294516	0.7444025420027744	0.9968986826069762
FOLR2	-0.32602882	-24.882534	0.7444025420027744	0.9968986826069762
ZNF449	-0.32602882	-24.413303	0.7444025420027744	0.9968986826069762
AGBL3	-0.32602882	-24.334745	0.7444025420027744	0.9968986826069762
GRIK5	-0.32602882	-24.389044	0.7444025420027744	0.9968986826069762
OR2A1-AS1	-0.32602882	-24.465706	0.7444025420027744	0.9968986826069762
RP11-532F6.3	-0.32602882	-24.545528	0.7444025420027744	0.9968986826069762
RP11-101O21.1	-0.32602882	-24.209442	0.7444025420027744	0.9968986826069762
RLTPR	-0.32602882	-24.117867	0.7444025420027744	0.9968986826069762
TMEM27	-0.32602882	-24.121342	0.7444025420027744	0.9968986826069762
TBXAS1	-0.32602882	-24.756521	0.7444025420027744	0.9968986826069762
STOX2	-0.32602882	-24.292841	0.7444025420027744	0.9968986826069762
MATN4	-0.32602882	-24.257723	0.7444025420027744	0.9968986826069762
DLEU7	-0.32602882	-24.418736	0.7444025420027744	0.9968986826069762
EIF3C	-0.32602882	-24.31173	0.7444025420027744	0.9968986826069762
SMN2	-0.32602882	-0.8232097	0.7444025420027744	0.9968986826069762
DCHS1	-0.32602882	-24.439037	0.7444025420027744	0.9968986826069762
CTC-444N24.8	-0.32602882	-24.39483	0.7444025420027744	0.9968986826069762
WASF3	-0.32642937	-0.54639006	0.7440995287148651	0.9968986826069762
C1orf198	-0.32656288	-1.2540532	0.7439985330866378	0.9968986826069762
FAM181B	-0.32665187	-1.1192502	0.743931205113953	0.9968986826069762
RAPGEFL1	-0.3269189	-1.1293151	0.7437292329425796	0.9968986826069762
PCAT7	-0.3269634	-2.3767762	0.7436955726277003	0.9968986826069762
NAPB	-0.32727492	-0.67169374	0.7434599641407882	0.9968986826069762
ZC3H12A	-0.3273194	-2.5918114	0.7434263077458355	0.9968986826069762
TBC1D19	-0.32767543	-3.2027411	0.7431570742405255	0.9968986826069762
BEST1	-0.32798696	-1.747385	0.7429215206859098	0.9968986826069762
RP11-262H14.3	-0.32816496	-1.8241924	0.7427869294587163	0.9968986826069762
RP11-11N9.4	-0.32825398	-0.97282845	0.7427196367932154	0.9968986826069762
MCTS1	-0.32869902	-0.11872534	0.7423832029656956	0.9968986826069762
KDM3A	-0.32918856	-0.71623677	0.7420131825955245	0.9968986826069762
SOSTDC1	-0.32932204	-24.55134	0.74191227829366	0.9968986826069762
RP11-297N6.4	-0.32932204	-24.358694	0.74191227829366	0.9968986826069762
TTC9	-0.32932204	-24.14239	0.74191227829366	0.9968986826069762
CCDC85C	-0.32932204	-24.143473	0.74191227829366	0.9968986826069762
AC002310.12	-0.32932204	-24.291817	0.74191227829366	0.9968986826069762
RET	-0.32932204	-24.189758	0.74191227829366	0.9968986826069762
CHIC1	-0.32932204	-24.33875	0.74191227829366	0.9968986826069762
RP5-1172A22.1	-0.32932204	-24.60596	0.74191227829366	0.9968986826069762
RP11-95P2.1	-0.32932204	-24.339342	0.74191227829366	0.9968986826069762
RASL11A	-0.32932204	-24.509302	0.74191227829366	0.9968986826069762
PCED1B	-0.32932204	-24.494625	0.74191227829366	0.9968986826069762
CAPN12	-0.32932204	-24.221329	0.74191227829366	0.9968986826069762
PWAR6	-0.32932204	-24.390537	0.74191227829366	0.9968986826069762
CMKLR1	-0.32932204	-24.54904	0.74191227829366	0.9968986826069762
NRG1	-0.3301231	-1.4117734	0.7413069457031108	0.9968986826069762
ASTE1	-0.33021212	-1.1416751	0.7412396964001033	0.9968986826069762
WNK2	-0.3302566	-1.6693176	0.7412060724897518	0.9968986826069762
TTLL12	-0.33047912	-0.4360847	0.7410379603518885	0.9968986826069762
ZNF398	-0.33047912	-1.2039317	0.7410379603518885	0.9968986826069762
TMEM170B	-0.33092415	-3.122981	0.7407017731693616	0.9968986826069762
CALN1	-0.3313247	-1.2323096	0.7403992470318945	0.9968986826069762
EHMT1	-0.3313692	-0.10385265	0.7403656354938484	0.9968986826069762
GSTM2	-0.33217025	-0.90516526	0.7397607126247787	0.9968986826069762
MANEA-AS1	-0.3326153	-24.368608	0.7394247138841424	0.9968986826069762
KIF4A	-0.3326153	-24.171516	0.7394247138841424	0.9968986826069762
ZNF74	-0.3326153	-24.4726	0.7394247138841424	0.9968986826069762
SLC7A10	-0.3326153	-24.11875	0.7394247138841424	0.9968986826069762
USP27X	-0.3326153	-24.357515	0.7394247138841424	0.9968986826069762
TRIM60	-0.3326153	-24.315004	0.7394247138841424	0.9968986826069762
ZNF836	-0.3326153	-24.444984	0.7394247138841424	0.9968986826069762
AC004257.3	-0.3326153	-24.220217	0.7394247138841424	0.9968986826069762
RNASEL	-0.3326153	-24.504454	0.7394247138841424	0.9968986826069762
ZNF366	-0.3326153	-24.464895	0.7394247138841424	0.9968986826069762
GIPC2	-0.3326153	-24.21201	0.7394247138841424	0.9968986826069762
PBXIP1	-0.33346084	-0.13948001	0.7387864533377626	0.9968986826069762
SPI1	-0.33359435	-1.0446912	0.738685691795028	0.9968986826069762
CA14	-0.33399487	-0.89822865	0.7383834340988087	0.9968986826069762
TESK2	-0.33435088	-3.1023831	0.7381147945322011	0.9968986826069762
ZNF98	-0.33435088	-0.83793604	0.7381147945322011	0.9968986826069762
ZNF551	-0.33435088	-3.1220143	0.7381147945322011	0.9968986826069762
ZNF438	-0.3344844	-0.68607587	0.7380140629369407	0.9968986826069762
RP11-390F4.3	-0.3347069	-1.5937641	0.7378461869417076	0.9968986826069762
ENTHD1	-0.3359085	-24.467741	0.7369398727973118	0.9968986826069762
PAXIP1-AS2	-0.3359085	-24.552666	0.7369398727973118	0.9968986826069762
RP11-102N12.3	-0.3359085	-24.529753	0.7369398727973118	0.9968986826069762
RBM20	-0.3359085	-24.482117	0.7369398727973118	0.9968986826069762
IL1RAPL2	-0.3359085	-24.64706	0.7369398727973118	0.9968986826069762
PAX6	-0.3359085	-24.537495	0.7369398727973118	0.9968986826069762
ZNF286A	-0.3359085	-24.465944	0.7369398727973118	0.9968986826069762
FGF11	-0.3359085	-24.526304	0.7369398727973118	0.9968986826069762
HCK	-0.3359085	-24.753042	0.7369398727973118	0.9968986826069762
PRDM8	-0.3359085	-24.476328	0.7369398727973118	0.9968986826069762
LINC00605	-0.3359085	-24.31297	0.7369398727973118	0.9968986826069762
PPT2	-0.3359085	-24.345833	0.7369398727973118	0.9968986826069762
RP11-420L9.5	-0.3359085	-24.480211	0.7369398727973118	0.9968986826069762
ARL4C	-0.3359085	-24.60168	0.7369398727973118	0.9968986826069762
ATHL1	-0.3361755	-2.1733546	0.7367385192807823	0.9968986826069762
NAA11	-0.33679855	-0.58993244	0.7362687647173449	0.9968986826069762
ZFP64	-0.33702105	-1.2415853	0.7361010191083874	0.9968986826069762
TSTD2	-0.3374661	-0.87084204	0.7357655656352595	0.9968986826069762
FAM222A	-0.33800012	-0.37214187	0.7353630879682758	0.9968986826069762
GANC	-0.3386677	-0.30595875	0.7348600930497398	0.9968986826069762
TINCR	-0.33920172	-24.206835	0.7344577789709203	0.9968986826069762
FA2H	-0.33920172	-24.141623	0.7344577789709203	0.9968986826069762
SENCR	-0.33920172	-24.499222	0.7344577789709203	0.9968986826069762
FKRP	-0.33920172	-24.467117	0.7344577789709203	0.9968986826069762
RP11-386I14.4	-0.33920172	-24.790817	0.7344577789709203	0.9968986826069762
SIPA1L3	-0.33920172	-24.295662	0.7344577789709203	0.9968986826069762
EBF4	-0.33920172	-24.485382	0.7344577789709203	0.9968986826069762
SLC52A3	-0.33920172	-24.469484	0.7344577789709203	0.9968986826069762
ISPD	-0.33920172	-24.423811	0.7344577789709203	0.9968986826069762
BCAN	-0.33920172	-24.307276	0.7344577789709203	0.9968986826069762
TBC1D32	-0.33920172	-24.400951	0.7344577789709203	0.9968986826069762
P2RY13	-0.33920172	-25.292198	0.7344577789709203	0.9968986826069762
AP000688.8	-0.33920172	-24.175537	0.7344577789709203	0.9968986826069762
FOXC2	-0.33920172	-24.374182	0.7344577789709203	0.9968986826069762
RP11-356I2.4	-0.33920172	-24.523096	0.7344577789709203	0.9968986826069762
ZNF182	-0.33920172	-24.309557	0.7344577789709203	0.9968986826069762
TFPI2	-0.33920172	-24.258703	0.7344577789709203	0.9968986826069762
