names	scores	logfoldchanges	pvals	pvals_adj
RP11-538D16.3	-0.09797589	-21.19952	0.9219514389043841	0.9990795370611779
AC019349.5	-0.09797589	-21.47856	0.9219514389043841	0.9990795370611779
RP11-474P2.2	-0.09797589	-21.08802	0.9219514389043841	0.9990795370611779
RP13-514E23.2	-0.09797589	-21.56597	0.9219514389043841	0.9990795370611779
RP11-1022B3.1	-0.09797589	-20.791735	0.9219514389043841	0.9990795370611779
AC011891.5	-0.09797589	-21.318602	0.9219514389043841	0.9990795370611779
GP1BA	-0.09797589	-21.549894	0.9219514389043841	0.9990795370611779
RP11-573J24.1	-0.09797589	-20.849451	0.9219514389043841	0.9990795370611779
TNFSF11	-0.09797589	-21.101156	0.9219514389043841	0.9990795370611779
RP11-384P7.7	-0.09797589	-21.344366	0.9219514389043841	0.9990795370611779
LINC01158	-0.09797589	-20.95253	0.9219514389043841	0.9990795370611779
RP11-343B18.2	-0.09797589	-21.106506	0.9219514389043841	0.9990795370611779
RP11-670N15.1	-0.09797589	-21.401716	0.9219514389043841	0.9990795370611779
C2orf61	-0.09797589	-20.957018	0.9219514389043841	0.9990795370611779
CTRB1	-0.09797589	-20.963818	0.9219514389043841	0.9990795370611779
CNTN2	-0.09797589	-21.035366	0.9219514389043841	0.9990795370611779
ZNF304	-0.09813915	-0.37292957	0.921821798709353	0.9990795370611779
ZBTB42	-0.098175436	0.07140489	0.9217929900590842	0.9990795370611779
ZNF850	-0.0984294	-0.99333787	0.9215913323824545	0.9990795370611779
BCORL1	-0.09850196	0.031035896	0.9215337168287319	0.9990795370611779
LINC01023	-0.09900989	-0.49925226	0.9211304194999422	0.9990795370611779
TEX33	-0.099390835	-0.2225136	0.9208279598073271	0.9990795370611779
MOB1B	-0.09989876	-0.08724403	0.9204246980384396	0.9990795370611779
PRRT3-AS1	-0.10031599	-1.1810504	0.9200934626021623	0.9990795370611779
BCO2	-0.10038855	-0.4901464	0.9200358578528978	0.9990795370611779
DNLZ	-0.10060623	-0.15804777	0.9198630461239655	0.9990795370611779
DEPDC5	-0.10066066	-0.26027203	0.9198198437827592	0.9990795370611779
ABHD16A	-0.10093276	-0.04676072	0.9196038356292195	0.9990795370611779
ATP6V1B1	-0.10104161	0.022911558	0.9195174340279978	0.9990795370611779
PLCB3	-0.101077884	-0.27226222	0.919488633705363	0.9990795370611779
ENOX2	-0.10111417	-0.025926594	0.9194598334883439	0.9990795370611779
RP11-156L14.1	-0.101476975	-0.5326675	0.9191718371352606	0.9990795370611779
CHRNA10	-0.10151325	-0.60455114	0.9191430380824885	0.9990795370611779
C8orf31	-0.101730935	-0.71574545	0.9189702459945498	0.9990795370611779
GNG12	-0.10187606	-0.026544094	0.9188550533945741	0.9990795370611779
B4GALNT3	-0.10191234	-1.0125929	0.9188262555105886	0.9990795370611779
MORF4L2-AS1	-0.10194862	-0.8470658	0.9187974577330815	0.9990795370611779
AP001412.1	-0.10202118	-1.0411555	0.9187398624976527	0.9990795370611779
LINC00965	-0.1021663	-1.0718843	0.9186246733061867	0.9990795370611779
AC009228.1	-0.1021663	-1.0469712	0.9186246733061867	0.9990795370611779
CSPG4	-0.10220259	-1.5090795	0.9185958762750789	0.9990795370611779
RP11-457M11.5	-0.102637954	-1.6380172	0.9182503202412353	0.9990795370611779
NEURL4	-0.10291006	-0.64272743	0.9180343555570591	0.9990795370611779
CYP2W1	-0.10330915	-0.76231295	0.917717618297179	0.9990795370611779
SECISBP2L	-0.10338171	-0.039226726	0.9176600311060015	0.9990795370611779
CTD-2020K17.1	-0.10361753	-0.50859964	0.9174728757196543	0.9990795370611779
CD300A	-0.103744514	-0.8862515	0.9173721016359524	0.9990795370611779
C14orf132	-0.10376265	-0.23388019	0.9173577054466154	0.9990795370611779
AC078883.3	-0.103944056	-0.6045883	0.9172137450443957	0.9990795370611779
AC084149.2	-0.103944056	-0.25883585	0.9172137450443957	0.9990795370611779
RP11-446F17.3	-0.103944056	-0.37172604	0.9172137450443957	0.9990795370611779
LINC00466	-0.10398034	-0.6982536	0.9171849532895371	0.9990795370611779
ZNF727	-0.10398034	-0.7065698	0.9171849532895371	0.9990795370611779
AC069363.1	-0.10398034	-0.4756119	0.9171849532895371	0.9990795370611779
C11orf91	-0.10398034	-0.5906829	0.9171849532895371	0.9990795370611779
UBE2K	-0.10398034	-0.013743989	0.9171849532895371	0.9990795370611779
RP11-647K16.1	-0.1040529	-0.7463979	0.9171273701057052	0.9990795370611779
RP1-80N2.3	-0.10408918	-0.70214385	0.917098578676807	0.9990795370611779
AC060834.3	-0.10419802	-1.095911	0.9170122050426325	0.9990795370611779
PAQR5	-0.104270585	-1.2327875	0.9169546231639913	0.9990795370611779
MICALCL	-0.10430686	-1.3418747	0.9169258323880258	0.9990795370611779
ELMOD1	-0.10430686	-1.2552226	0.9169258323880258	0.9990795370611779
SAMD3	-0.104343146	-1.2986882	0.9168970417210136	0.9990795370611779
CTD-3064M3.7	-0.10437942	-1.4506657	0.9168682511629921	0.9990795370611779
IL4I1	-0.10448827	-1.6739244	0.9167818801432475	0.9990795370611779
PRKG2	-0.10448827	-1.5100151	0.9167818801432475	0.9990795370611779
SDK2	-0.10456083	-0.66512376	0.9167243000090589	0.9990795370611779
IL12A-AS1	-0.10456083	-1.9519632	0.9167243000090589	0.9990795370611779
RP11-316O14.1	-0.10459711	-1.9393568	0.9166955101057693	0.9990795370611779
LINGO3	-0.10459711	-1.8311988	0.9166955101057693	0.9990795370611779
CTD-2020K17.4	-0.10459711	-2.2166429	0.9166955101057693	0.9990795370611779
NPAS2	-0.10470595	0.19232844	0.9166091410515699	0.9990795370611779
ZC2HC1C	-0.1049962	0.13648936	0.9163788283885406	0.9990795370611779
TMEM92	-0.10508689	-0.41482565	0.916306857119801	0.9990795370611779
MRM1	-0.10579437	-0.16380465	0.9157455048125159	0.9990795370611779
SAMD13	-0.106737666	0.061838396	0.914997100472203	0.9990795370611779
RP11-327I22.6	-0.10688279	-21.15556	0.9148819680142709	0.9990795370611779
CCL25	-0.10688279	-21.06186	0.9148819680142709	0.9990795370611779
NBPF14	-0.10688279	-21.674458	0.9148819680142709	0.9990795370611779
ALX3	-0.10688279	-21.330843	0.9148819680142709	0.9990795370611779
EMR2	-0.10688279	-21.4965	0.9148819680142709	0.9990795370611779
AC007950.1	-0.10688279	-21.000511	0.9148819680142709	0.9990795370611779
NLRC4	-0.10688279	-21.804182	0.9148819680142709	0.9990795370611779
AC005594.3	-0.10688279	-21.13201	0.9148819680142709	0.9990795370611779
LINC00618	-0.10688279	-21.431961	0.9148819680142709	0.9990795370611779
CTD-2339F6.1	-0.10688279	-21.60341	0.9148819680142709	0.9990795370611779
AC005301.8	-0.10688279	-21.460272	0.9148819680142709	0.9990795370611779
CTD-3035D6.2	-0.10688279	-20.928806	0.9148819680142709	0.9990795370611779
RP11-576D8.4	-0.10688279	-21.312695	0.9148819680142709	0.9990795370611779
DNAH10OS	-0.10688279	-21.19613	0.9148819680142709	0.9990795370611779
RP11-472N13.3	-0.10688279	-21.619171	0.9148819680142709	0.9990795370611779
RP11-85O21.2	-0.10688279	-21.456736	0.9148819680142709	0.9990795370611779
KLRG2	-0.10688279	-21.093367	0.9148819680142709	0.9990795370611779
AP001596.6	-0.10688279	-21.366081	0.9148819680142709	0.9990795370611779
KLF17	-0.10688279	-21.348726	0.9148819680142709	0.9990795370611779
RP11-334G22.1	-0.10688279	-21.258242	0.9148819680142709	0.9990795370611779
RP11-417E7.1	-0.10688279	-21.439304	0.9148819680142709	0.9990795370611779
MTCP1	-0.10688279	-21.428928	0.9148819680142709	0.9990795370611779
RP3-468B3.2	-0.10688279	-21.474745	0.9148819680142709	0.9990795370611779
RP4-754E20__A.5	-0.10688279	-21.237383	0.9148819680142709	0.9990795370611779
CTC-265F19.3	-0.10688279	-21.137896	0.9148819680142709	0.9990795370611779
NWD1	-0.10688279	-21.470394	0.9148819680142709	0.9990795370611779
AC187652.1	-0.10688279	-21.495848	0.9148819680142709	0.9990795370611779
TPH2	-0.10688279	-21.292273	0.9148819680142709	0.9990795370611779
CYP2C18	-0.10688279	-21.123299	0.9148819680142709	0.9990795370611779
RP11-557H15.3	-0.10688279	-20.977573	0.9148819680142709	0.9990795370611779
TNIP3	-0.10688279	-21.12676	0.9148819680142709	0.9990795370611779
LSAMP-AS1	-0.10688279	-21.365824	0.9148819680142709	0.9990795370611779
GTF2A1L	-0.10688279	-21.24956	0.9148819680142709	0.9990795370611779
SDS	-0.10688279	-21.5865	0.9148819680142709	0.9990795370611779
RP11-760D2.5	-0.10688279	-21.435139	0.9148819680142709	0.9990795370611779
SOWAHA	-0.10688279	-21.394289	0.9148819680142709	0.9990795370611779
BPIFA2	-0.10688279	-21.292585	0.9148819680142709	0.9990795370611779
RP11-579E24.1	-0.10688279	-21.206081	0.9148819680142709	0.9990795370611779
LMX1A	-0.10688279	-21.329815	0.9148819680142709	0.9990795370611779
BTNL8	-0.10688279	-20.915304	0.9148819680142709	0.9990795370611779
AC005523.3	-0.10688279	-21.292585	0.9148819680142709	0.9990795370611779
LINC00403	-0.10688279	-21.121191	0.9148819680142709	0.9990795370611779
RP11-76P2.4	-0.10688279	-21.344057	0.9148819680142709	0.9990795370611779
NDST4	-0.10688279	-21.148275	0.9148819680142709	0.9990795370611779
C20orf166-AS1	-0.10688279	-21.518206	0.9148819680142709	0.9990795370611779
LRRIQ4	-0.10688279	-21.444674	0.9148819680142709	0.9990795370611779
AC090505.6	-0.10688279	-21.547981	0.9148819680142709	0.9990795370611779
RP1-90L6.3	-0.10688279	-20.861284	0.9148819680142709	0.9990795370611779
RDH8	-0.10688279	-21.210966	0.9148819680142709	0.9990795370611779
KISS1R	-0.10688279	-21.32511	0.9148819680142709	0.9990795370611779
RP11-390F4.6	-0.10688279	-21.065937	0.9148819680142709	0.9990795370611779
CTC-276P9.1	-0.10688279	-21.229843	0.9148819680142709	0.9990795370611779
RP11-426L16.8	-0.10688279	-21.607632	0.9148819680142709	0.9990795370611779
CTC-558O2.1	-0.10688279	-21.614246	0.9148819680142709	0.9990795370611779
ST8SIA5	-0.10688279	-21.030209	0.9148819680142709	0.9990795370611779
RP1-234P15.4	-0.10688279	-21.32785	0.9148819680142709	0.9990795370611779
RP11-838N2.3	-0.10688279	-21.417994	0.9148819680142709	0.9990795370611779
STOML3	-0.10688279	-21.282606	0.9148819680142709	0.9990795370611779
ATCAY	-0.10688279	-21.216877	0.9148819680142709	0.9990795370611779
RP3-410B11.1	-0.10688279	-21.262585	0.9148819680142709	0.9990795370611779
RP11-68L18.1	-0.10688279	-21.422684	0.9148819680142709	0.9990795370611779
C6orf58	-0.10688279	-21.244026	0.9148819680142709	0.9990795370611779
CNGB1	-0.10688279	-21.262642	0.9148819680142709	0.9990795370611779
RP11-561B11.6	-0.10688279	-21.479694	0.9148819680142709	0.9990795370611779
RP11-145G20.1	-0.10688279	-21.17295	0.9148819680142709	0.9990795370611779
ERN2	-0.10688279	-21.234318	0.9148819680142709	0.9990795370611779
GPR141	-0.10688279	-21.385597	0.9148819680142709	0.9990795370611779
CXCL13	-0.10688279	-22.11327	0.9148819680142709	0.9990795370611779
WFDC12	-0.10688279	-21.288446	0.9148819680142709	0.9990795370611779
RP11-382B18.4	-0.10688279	-21.286886	0.9148819680142709	0.9990795370611779
FRMPD4	-0.10688279	-21.334564	0.9148819680142709	0.9990795370611779
RP11-227D13.1	-0.10688279	-21.248343	0.9148819680142709	0.9990795370611779
WI2-85898F10.1	-0.10688279	-21.398232	0.9148819680142709	0.9990795370611779
RP11-216M21.7	-0.10688279	-21.279905	0.9148819680142709	0.9990795370611779
PKLR	-0.10688279	-21.40434	0.9148819680142709	0.9990795370611779
CTC-360G5.9	-0.10688279	-21.540356	0.9148819680142709	0.9990795370611779
LINC00473	-0.10688279	-21.018425	0.9148819680142709	0.9990795370611779
CLRN1-AS1	-0.10688279	-21.44626	0.9148819680142709	0.9990795370611779
CDH10	-0.10688279	-21.332369	0.9148819680142709	0.9990795370611779
C9orf163	-0.10688279	-21.521755	0.9148819680142709	0.9990795370611779
RP11-399K21.13	-0.10688279	-21.700392	0.9148819680142709	0.9990795370611779
SLC25A2	-0.10688279	-21.028696	0.9148819680142709	0.9990795370611779
RP11-147L13.2	-0.10688279	-21.465073	0.9148819680142709	0.9990795370611779
ETNPPL	-0.10688279	-21.21651	0.9148819680142709	0.9990795370611779
HMGCS2	-0.10688279	-21.158049	0.9148819680142709	0.9990795370611779
U95743.1	-0.10688279	-20.97943	0.9148819680142709	0.9990795370611779
RP11-95O2.5	-0.10688279	-21.327965	0.9148819680142709	0.9990795370611779
RP11-109P6.2	-0.10688279	-21.187012	0.9148819680142709	0.9990795370611779
FGFBP2	-0.10688279	-21.72912	0.9148819680142709	0.9990795370611779
LCTL	-0.10688279	-21.294508	0.9148819680142709	0.9990795370611779
DCHS2	-0.10688279	-21.444117	0.9148819680142709	0.9990795370611779
RP11-2E11.5	-0.10688279	-21.382877	0.9148819680142709	0.9990795370611779
ABCG5	-0.10688279	-21.334694	0.9148819680142709	0.9990795370611779
GSC2	-0.10688279	-21.4309	0.9148819680142709	0.9990795370611779
RP11-879F14.3	-0.10688279	-21.167398	0.9148819680142709	0.9990795370611779
STK24-AS1	-0.10688279	-21.04928	0.9148819680142709	0.9990795370611779
C12orf79	-0.10688279	-21.728767	0.9148819680142709	0.9990795370611779
ZDHHC22	-0.10688279	-21.054792	0.9148819680142709	0.9990795370611779
RP11-73O6.3	-0.10688279	-21.479229	0.9148819680142709	0.9990795370611779
RP11-286E11.1	-0.10688279	-21.180407	0.9148819680142709	0.9990795370611779
RP11-473E2.2	-0.10688279	-21.146183	0.9148819680142709	0.9990795370611779
LINC00842	-0.10688279	-21.196663	0.9148819680142709	0.9990795370611779
LINC01021	-0.10688279	-21.377111	0.9148819680142709	0.9990795370611779
FEZF1	-0.10688279	-21.416403	0.9148819680142709	0.9990795370611779
RP4-753D4.2	-0.10688279	-21.619713	0.9148819680142709	0.9990795370611779
CTC-297N7.9	-0.10688279	-21.113668	0.9148819680142709	0.9990795370611779
NXPE2	-0.10688279	-21.548025	0.9148819680142709	0.9990795370611779
RP11-90C4.2	-0.10688279	-21.427786	0.9148819680142709	0.9990795370611779
RAB6C	-0.10688279	-21.401861	0.9148819680142709	0.9990795370611779
Z83844.1	-0.10688279	-21.14973	0.9148819680142709	0.9990795370611779
RP13-131K19.6	-0.10688279	-21.68707	0.9148819680142709	0.9990795370611779
OOSP2	-0.10688279	-21.335686	0.9148819680142709	0.9990795370611779
FAM151A	-0.10688279	-21.10057	0.9148819680142709	0.9990795370611779
RP11-25O10.2	-0.10688279	-21.230911	0.9148819680142709	0.9990795370611779
TP73	-0.10688279	-21.25431	0.9148819680142709	0.9990795370611779
IGFALS	-0.10688279	-21.155697	0.9148819680142709	0.9990795370611779
RP11-802O23.3	-0.10688279	-21.488707	0.9148819680142709	0.9990795370611779
AC007952.5	-0.10688279	-21.38298	0.9148819680142709	0.9990795370611779
ZNF749	-0.10688279	-21.10045	0.9148819680142709	0.9990795370611779
KRT86	-0.10688279	-21.330477	0.9148819680142709	0.9990795370611779
RP11-114I8.4	-0.10688279	-21.07025	0.9148819680142709	0.9990795370611779
RP11-34D15.2	-0.10688279	-21.673677	0.9148819680142709	0.9990795370611779
IL1A	-0.10688279	-21.368258	0.9148819680142709	0.9990795370611779
VENTX	-0.10688279	-21.7216	0.9148819680142709	0.9990795370611779
RP11-383I23.2	-0.10688279	-21.2967	0.9148819680142709	0.9990795370611779
DNASE1L2	-0.10688279	-21.495304	0.9148819680142709	0.9990795370611779
RP11-576I22.2	-0.10688279	-21.786673	0.9148819680142709	0.9990795370611779
ANKRD33	-0.10688279	-21.132177	0.9148819680142709	0.9990795370611779
SEC14L4	-0.10688279	-21.14723	0.9148819680142709	0.9990795370611779
ABCB6	-0.10688279	-21.512808	0.9148819680142709	0.9990795370611779
LINC00592	-0.10688279	-21.673512	0.9148819680142709	0.9990795370611779
LINC00620	-0.10688279	-21.5517	0.9148819680142709	0.9990795370611779
TRAT1	-0.10688279	-21.101437	0.9148819680142709	0.9990795370611779
DLX4	-0.10688279	-21.319078	0.9148819680142709	0.9990795370611779
APOC2	-0.10688279	-21.483322	0.9148819680142709	0.9990795370611779
PLCXD2	-0.10688279	-21.278131	0.9148819680142709	0.9990795370611779
HMX2	-0.10688279	-21.397669	0.9148819680142709	0.9990795370611779
CDK5R2	-0.10688279	-21.204128	0.9148819680142709	0.9990795370611779
RP13-81N3.2	-0.10688279	-21.422653	0.9148819680142709	0.9990795370611779
GLYATL1	-0.10688279	-20.990131	0.9148819680142709	0.9990795370611779
AP000708.1	-0.10688279	-21.523703	0.9148819680142709	0.9990795370611779
CABP7	-0.10688279	-21.205809	0.9148819680142709	0.9990795370611779
RP11-469H8.6	-0.10688279	-21.267801	0.9148819680142709	0.9990795370611779
TMEM52B	-0.10688279	-21.291061	0.9148819680142709	0.9990795370611779
MUC2	-0.10688279	-21.354658	0.9148819680142709	0.9990795370611779
CHRNA1	-0.10688279	-21.211231	0.9148819680142709	0.9990795370611779
RP11-382D12.2	-0.10688279	-21.043785	0.9148819680142709	0.9990795370611779
RP11-646J21.4	-0.10688279	-21.160923	0.9148819680142709	0.9990795370611779
ENTPD7	-0.10688279	-21.493633	0.9148819680142709	0.9990795370611779
BRINP2	-0.10688279	-21.33423	0.9148819680142709	0.9990795370611779
HOXB9	-0.10688279	-21.360235	0.9148819680142709	0.9990795370611779
C11orf45	-0.10688279	-21.527832	0.9148819680142709	0.9990795370611779
SYT9	-0.10688279	-21.34631	0.9148819680142709	0.9990795370611779
NOTO	-0.10688279	-21.15839	0.9148819680142709	0.9990795370611779
TMEM262	-0.10688279	-21.60384	0.9148819680142709	0.9990795370611779
RSPH6A	-0.10688279	-21.447296	0.9148819680142709	0.9990795370611779
TTLL13	-0.10688279	-21.372705	0.9148819680142709	0.9990795370611779
RP11-540N6.1	-0.10688279	-21.18579	0.9148819680142709	0.9990795370611779
RP11-395N3.2	-0.10688279	-21.523533	0.9148819680142709	0.9990795370611779
SLC6A20	-0.10688279	-21.001951	0.9148819680142709	0.9990795370611779
PRAC2	-0.10688279	-21.320463	0.9148819680142709	0.9990795370611779
CTB-179K24.3	-0.10710047	-0.26732442	0.9147092726765308	0.9990795370611779
GGA3	-0.107318155	-0.16897121	0.9145365813649708	0.9990795370611779
PRPF3	-0.107717246	-0.086353235	0.9142199911108408	0.9990795370611779
AC022007.5	-0.10778981	-0.45847616	0.9141624307071674	0.9990795370611779
POLN	-0.10811633	0.13927636	0.9139034144661786	0.9990795370611779
VAT1L	-0.108805664	-0.9484003	0.9133566324629503	0.9990795370611779
AAK1	-0.10902335	0.07435983	0.9131839729696192	0.9990795370611779
ACTL10	-0.109059624	-0.7291418	0.9131551967855581	0.9990795370611779
COG7	-0.10927731	-0.18682542	0.9129825420735632	0.9990795370611779
SFTPD	-0.10927731	-1.1179827	0.9129825420735632	0.9990795370611779
ADAMTS4	-0.109531276	-1.3219904	0.9127811167676531	0.9990795370611779
SCNN1A	-0.10960384	-0.35345787	0.9127235677088079	0.9990795370611779
BEST1	-0.1096764	-0.2823078	0.9126660191076484	0.9990795370611779
FAM120C	-0.10974896	-0.13401617	0.912608470964474	0.9990795370611779
MBD1	-0.10982152	-0.13332535	0.9125509232795838	0.9990795370611779
DDX26B	-0.11032945	-0.50975597	0.9121481023424585	0.9990795370611779
ARL13A	-0.11038387	-0.4839024	0.9121049442933737	0.9990795370611779
CTD-2008L17.2	-0.11038387	-0.6888771	0.9121049442933737	0.9990795370611779
NOX4	-0.11042015	-0.44270727	0.9120761724046751	0.9990795370611779
PLVAP	-0.110565275	-0.43052652	0.9119610860028873	0.9990795370611779
AC007292.3	-0.1107104	-0.8664219	0.9118460014477057	0.9990795370611779
RBMS3-AS3	-0.11087366	-0.27307692	0.9117165335333787	0.9990795370611779
HOXD11	-0.1108918	-1.0700314	0.9117021483541659	0.9990795370611779
MICB	-0.111091346	-0.30674517	0.9115439132937202	0.9990795370611779
B4GALT1	-0.111726254	-0.16459534	0.9110404614674965	0.9990795370611779
PLEKHA1	-0.11176254	-0.0672939	0.9110116938684497	0.9990795370611779
HCG18	-0.112197906	-0.27063075	0.9106664917890578	0.9990795370611779
SCYL3	-0.112252325	-0.05328921	0.9106233427134038	0.9990795370611779
ATXN7L3	-0.11261513	-0.17569794	0.9103356889513684	0.9990795370611779
RP11-793H13.11	-0.11265141	-0.8670511	0.9103069242209396	0.9990795370611779
GFER	-0.11279653	-0.037424587	0.9101918664752292	0.9990795370611779
AC004070.1	-0.112832814	-0.69081914	0.9101631023329898	0.9990795370611779
RP11-485G7.5	-0.112832814	-0.54151815	0.9101631023329898	0.9990795370611779
ADAM2	-0.11286909	-0.5512679	0.9101343383085003	0.9990795370611779
FGF14-AS1	-0.11286909	-0.75789225	0.9101343383085003	0.9990795370611779
FABP12	-0.11286909	-0.5010279	0.9101343383085003	0.9990795370611779
CTB-58E17.3	-0.11294166	-0.73424	0.9100768106129211	0.9990795370611779
NPIPA5	-0.11294166	-0.16663212	0.9100768106129211	0.9990795370611779
PPP1R17	-0.11294166	-0.78494704	0.9100768106129211	0.9990795370611779
DNAI2	-0.11297794	-0.8177698	0.910048046941906	0.9990795370611779
IL2RG	-0.11297794	-0.9888698	0.910048046941906	0.9990795370611779
CTD-2377O17.1	-0.11301422	-1.1307582	0.9100192833887905	0.9990795370611779
RP5-908M14.5	-0.1130505	-1.1293151	0.9099905199536118	0.9990795370611779
DNMT3L	-0.11308678	-1.226387	0.9099617566364075	0.9990795370611779
SLC25A34	-0.11308678	-1.2261367	0.9099617566364075	0.9990795370611779
IDS	-0.11315934	-0.14445937	0.9099042303560712	0.9990795370611779
ANKRD20A3	-0.11315934	-1.1677499	0.9099042303560712	0.9990795370611779
MBD3L1	-0.11326818	-1.4542828	0.9098179418213083	0.9990795370611779
GRIK2	-0.113304466	-1.5325587	0.9097891792127346	0.9990795370611779
RP13-467H17.1	-0.113304466	-1.4318918	0.9097891792127346	0.9990795370611779
APC2	-0.11334074	-1.5830098	0.9097604167223968	0.9990795370611779
IL10RB-AS1	-0.11334074	-1.6394676	0.9097604167223968	0.9990795370611779
ACOT2	-0.11344959	-0.18457037	0.9096741299611727	0.9990795370611779
NVL	-0.113485865	-0.05224673	0.9096453679441523	0.9990795370611779
FAM106A	-0.113485865	-1.764078	0.9096453679441523	0.9990795370611779
RP11-523G9.3	-0.11355843	-1.9222441	0.9095878442654173	0.9990795370611779
CATSPER1	-0.11355843	-2.4622495	0.9095878442654173	0.9990795370611779
CDH12	-0.11359471	-2.3735015	0.9095590826037773	0.9990795370611779
TPRXL	-0.11359471	-2.4936507	0.9095590826037773	0.9990795370611779
METAP2	-0.11383053	-0.0747414	0.9093721346940756	0.9990795370611779
CBY3	-0.113993794	-0.8380278	0.9092427121572619	0.9990795370611779
ZNF547	-0.11448359	0.1937412	0.9088544590123708	0.9990795370611779
C15orf38	-0.11457428	0.033540368	0.908782562668102	0.9990795370611779
FPGT-TNNI3K	-0.115118496	-0.74940574	0.9083512003130298	0.9990795370611779
PLXDC1	-0.11515477	-0.6791937	0.9083224437821293	0.9990795370611779
ZBED1	-0.11535432	-0.17310539	0.9081642850107051	0.9990795370611779
DUOXA1	-0.11578969	-21.82117	0.907819223972506	0.9990795370611779
CTD-3187F8.11	-0.11578969	-21.438444	0.907819223972506	0.9990795370611779
AC015923.1	-0.11578969	-21.882465	0.907819223972506	0.9990795370611779
KLRC1	-0.11578969	-21.596876	0.907819223972506	0.9990795370611779
AC006129.4	-0.11578969	-22.032146	0.907819223972506	0.9990795370611779
USP50	-0.11578969	-21.537092	0.907819223972506	0.9990795370611779
GAGE12D	-0.11578969	-21.318619	0.907819223972506	0.9990795370611779
RP4-789D17.5	-0.11578969	-21.456837	0.907819223972506	0.9990795370611779
AC079354.3	-0.11578969	-21.466787	0.907819223972506	0.9990795370611779
CALHM3	-0.11578969	-21.287632	0.907819223972506	0.9990795370611779
RP11-433J8.2	-0.11578969	-21.463104	0.907819223972506	0.9990795370611779
CTD-2542C24.8	-0.11578969	-21.52673	0.907819223972506	0.9990795370611779
SLC6A2	-0.11578969	-21.301823	0.907819223972506	0.9990795370611779
PLIN1	-0.11578969	-21.283499	0.907819223972506	0.9990795370611779
IFNL1	-0.11578969	-21.468561	0.907819223972506	0.9990795370611779
RP11-277P12.20	-0.11578969	-21.579662	0.907819223972506	0.9990795370611779
GPR150	-0.11578969	-21.339556	0.907819223972506	0.9990795370611779
ARMS2	-0.11578969	-21.863037	0.907819223972506	0.9990795370611779
RP11-762E8.1	-0.11578969	-21.479841	0.907819223972506	0.9990795370611779
LINC00638	-0.11578969	-21.607866	0.907819223972506	0.9990795370611779
RP11-402L1.4	-0.11578969	-21.382502	0.907819223972506	0.9990795370611779
RP11-77H9.6	-0.11578969	-21.481115	0.907819223972506	0.9990795370611779
KLB	-0.11578969	-21.60308	0.907819223972506	0.9990795370611779
BEST2	-0.11578969	-21.254032	0.907819223972506	0.9990795370611779
UNC5B-AS1	-0.11578969	-21.369854	0.907819223972506	0.9990795370611779
VNN2	-0.11578969	-21.996376	0.907819223972506	0.9990795370611779
RP11-963H4.3	-0.11578969	-21.46278	0.907819223972506	0.9990795370611779
CTC-510F12.2	-0.11578969	-21.550516	0.907819223972506	0.9990795370611779
SPDYE1	-0.11578969	-21.571966	0.907819223972506	0.9990795370611779
HEPN1	-0.11578969	-21.58911	0.907819223972506	0.9990795370611779
SPINK6	-0.11578969	-21.511547	0.907819223972506	0.9990795370611779
ARSE	-0.11578969	-21.601189	0.907819223972506	0.9990795370611779
RP11-437J19.1	-0.11578969	-21.377186	0.907819223972506	0.9990795370611779
AC098973.2	-0.11578969	-21.33372	0.907819223972506	0.9990795370611779
RP11-639B1.1	-0.11578969	-21.52374	0.907819223972506	0.9990795370611779
ARL14EPL	-0.11578969	-21.438364	0.907819223972506	0.9990795370611779
C7orf57	-0.11578969	-21.5158	0.907819223972506	0.9990795370611779
RP11-384J4.2	-0.11578969	-21.200987	0.907819223972506	0.9990795370611779
SPATA31E1	-0.11578969	-21.63893	0.907819223972506	0.9990795370611779
ZNF831	-0.11578969	-21.306416	0.907819223972506	0.9990795370611779
GZMB	-0.11578969	-21.428822	0.907819223972506	0.9990795370611779
FGF1	-0.11578969	-21.641335	0.907819223972506	0.9990795370611779
OR2C3	-0.11578969	-21.54747	0.907819223972506	0.9990795370611779
RP11-168E17.1	-0.11578969	-21.392807	0.907819223972506	0.9990795370611779
SLC6A5	-0.11578969	-21.391098	0.907819223972506	0.9990795370611779
ASAH2	-0.11578969	-21.621859	0.907819223972506	0.9990795370611779
CTD-2076M15.1	-0.11578969	-21.290726	0.907819223972506	0.9990795370611779
FAM194A	-0.11578969	-21.578423	0.907819223972506	0.9990795370611779
DAO	-0.11578969	-21.231506	0.907819223972506	0.9990795370611779
PTH2R	-0.11578969	-21.668	0.907819223972506	0.9990795370611779
RP11-452D21.1	-0.11578969	-21.754154	0.907819223972506	0.9990795370611779
CTC-451A6.4	-0.11578969	-21.73214	0.907819223972506	0.9990795370611779
CTB-178M22.2	-0.11578969	-21.182007	0.907819223972506	0.9990795370611779
RP11-725G5.2	-0.11578969	-21.652096	0.907819223972506	0.9990795370611779
TBL1Y	-0.11578969	-21.555773	0.907819223972506	0.9990795370611779
GH2	-0.11578969	-21.5965	0.907819223972506	0.9990795370611779
RP11-227H15.5	-0.11578969	-21.516325	0.907819223972506	0.9990795370611779
MPP4	-0.11578969	-21.236399	0.907819223972506	0.9990795370611779
PPP1R14D	-0.11578969	-21.394068	0.907819223972506	0.9990795370611779
SLCO4C1	-0.11578969	-21.524273	0.907819223972506	0.9990795370611779
